post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label
IG0007364,9,brand,6916,image,Photography,Home Feed,0,2025-08-15 14:00:00,2025-08-15,14,Friday,174,5,8,33,7261,10700,0.0206,956,122,11,low
IG0007365,11,creator,9044,image,Technology,External,0,2025-03-18 23:00:00,2025-03-18,23,Tuesday,99,3,6,11,3554,5198,0.0229,697,111,7,medium
IG0007366,5,brand,10739,carousel,Comedy,Profile,1,2025-02-24 16:00:00,2025-02-24,16,Monday,360,9,13,40,6752,9486,0.0445,970,124,6,high
IG0007367,3,creator,10018,reel,Fashion,Profile,1,2025-05-07 01:00:00,2025-05-07,1,Wednesday,88,4,2,16,3030,4278,0.0257,282,87,7,medium
IG0007368,17,creator,15923,reel,Food,Home Feed,0,2025-10-06 04:00:00,2025-10-06,4,Monday,277,13,15,44,5157,5735,0.0609,66,100,7,viral
IG0007369,2,creator,22291,reel,Music,Profile,0,2025-04-06 16:00:00,2025-04-06,16,Sunday,170,8,15,24,3249,4763,0.0456,989,124,3,high
IG0007370,1,creator,9461,carousel,Food,Hashtags,0,2025-02-20 10:00:00,2025-02-20,10,Thursday,178,3,8,27,2491,3630,0.0595,508,116,12,viral
IG0007371,7,creator,3551,image,Fashion,Hashtags,1,2025-10-24 09:00:00,2025-10-24,9,Friday,588,15,27,92,10717,12031,0.06,337,132,8,viral
IG0007372,14,creator,3083,reel,Technology,External,0,2025-10-23 22:00:00,2025-10-23,22,Thursday,379,9,18,42,5879,6487,0.0691,645,133,12,viral
IG0007373,5,brand,10739,carousel,Technology,External,0,2025-04-05 18:00:00,2025-04-05,18,Saturday,269,4,8,38,9282,12203,0.0261,512,122,4,low
IG0007374,19,creator,3447,reel,Photography,Hashtags,0,2025-06-26 05:00:00,2025-06-26,5,Thursday,879,30,45,129,24468,32192,0.0336,817,127,8,medium
IG0007375,11,creator,9044,carousel,Beauty,Profile,0,2024-12-15 09:00:00,2024-12-15,9,Sunday,140,6,6,18,3081,4698,0.0362,205,118,11,medium
IG0007376,2,creator,22291,image,Music,External,1,2025-07-11 10:00:00,2025-07-11,10,Friday,128,9,7,29,3593,4141,0.0418,467,110,4,high
IG0007377,8,creator,15986,image,Photography,Hashtags,0,2025-11-10 06:00:00,2025-11-10,6,Monday,210,4,17,45,2864,3513,0.0786,332,119,9,viral
IG0007378,9,creator,6916,image,Music,Home Feed,0,2025-11-04 15:00:00,2025-11-04,15,Tuesday,27,0,0,7,1117,1342,0.0253,946,133,4,medium
IG0007379,3,creator,10018,reel,Music,Hashtags,1,2025-10-01 20:00:00,2025-10-01,20,Wednesday,55,1,6,9,1039,1556,0.0456,1000,143,10,high
IG0007380,2,creator,22291,carousel,Fashion,Reels Feed,0,2025-09-02 12:00:00,2025-09-02,12,Tuesday,85,2,2,13,5616,6853,0.0149,342,117,4,low
IG0007381,7,creator,3551,reel,Photography,Profile,1,2025-05-06 22:00:00,2025-05-06,22,Tuesday,76,2,4,15,1531,2350,0.0413,557,104,8,medium
IG0007382,5,brand,10739,carousel,Music,Profile,0,2025-05-27 10:00:00,2025-05-27,10,Tuesday,156,2,5,20,3254,4681,0.0391,620,130,4,high
IG0007383,5,creator,10739,image,Lifestyle,External,1,2025-04-08 02:00:00,2025-04-08,2,Tuesday,112,4,4,9,1987,2991,0.0431,538,135,12,high
IG0007384,20,brand,31095,carousel,Fashion,Reels Feed,1,2025-07-01 07:00:00,2025-07-01,7,Tuesday,331,5,14,57,6693,9874,0.0412,882,108,9,medium
IG0007385,13,creator,5824,carousel,Technology,Profile,1,2025-06-07 22:00:00,2025-06-07,22,Saturday,376,14,23,58,9006,10843,0.0434,644,136,9,high
IG0007386,20,brand,31095,reel,Fashion,Home Feed,0,2025-04-09 03:00:00,2025-04-09,3,Wednesday,80,0,5,9,2970,3595,0.0261,135,142,8,medium
IG0007387,6,creator,10034,image,Travel,Hashtags,0,2025-07-20 06:00:00,2025-07-20,6,Sunday,286,10,19,41,4553,6504,0.0547,76,131,11,high
IG0007388,20,brand,31095,reel,Travel,Home Feed,0,2025-03-28 09:00:00,2025-03-28,9,Friday,369,0,18,43,9829,11760,0.0366,715,140,8,medium
IG0007389,18,creator,7486,carousel,Music,Home Feed,0,2025-09-20 11:00:00,2025-09-20,11,Saturday,138,7,6,29,3517,5278,0.0341,971,102,8,medium
IG0007390,2,creator,22291,image,Photography,Reels Feed,0,2025-07-19 10:00:00,2025-07-19,10,Saturday,134,1,10,13,4612,6835,0.0231,939,119,10,low
IG0007391,6,brand,10034,image,Technology,Profile,0,2025-06-18 04:00:00,2025-06-18,4,Wednesday,559,20,21,88,9882,11136,0.0618,170,123,8,viral
IG0007392,9,brand,6916,reel,Fashion,Hashtags,0,2025-07-01 04:00:00,2025-07-01,4,Tuesday,188,6,7,43,3038,4146,0.0589,636,137,5,viral
IG0007393,3,brand,10018,carousel,Photography,Profile,0,2024-12-19 18:00:00,2024-12-19,18,Thursday,50,2,1,5,3617,4451,0.013,962,125,7,low
IG0007394,1,creator,9461,image,Fashion,External,0,2025-04-09 14:00:00,2025-04-09,14,Wednesday,0,7,6,20,5956,7116,0.0046,849,116,13,low
IG0007395,1,brand,9461,image,Fashion,Profile,0,2025-06-09 06:00:00,2025-06-09,6,Monday,247,4,15,32,5683,7555,0.0394,725,128,4,high
IG0007396,19,creator,3447,image,Lifestyle,Profile,0,2024-12-29 03:00:00,2024-12-29,3,Sunday,216,9,11,32,6603,8809,0.0304,384,128,16,medium
IG0007397,5,creator,10739,image,Travel,Reels Feed,1,2025-01-03 06:00:00,2025-01-03,6,Friday,533,19,27,77,6906,9828,0.0667,859,104,5,viral
IG0007398,13,brand,5824,image,Fashion,Profile,0,2025-04-01 06:00:00,2025-04-01,6,Tuesday,619,22,29,87,8222,12856,0.0589,935,114,9,viral
IG0007399,19,creator,3447,image,Lifestyle,Reels Feed,0,2025-06-15 09:00:00,2025-06-15,9,Sunday,794,27,39,147,11765,16123,0.0625,936,131,8,viral
IG0007400,12,brand,13798,carousel,Travel,Explore,0,2024-11-26 03:00:00,2024-11-26,3,Tuesday,157,4,9,25,5215,7777,0.0251,227,112,12,low
IG0007401,16,creator,9696,image,Lifestyle,Reels Feed,1,2025-03-19 17:00:00,2025-03-19,17,Wednesday,431,12,15,75,10987,12934,0.0412,444,120,10,high
IG0007402,19,brand,3447,image,Photography,Profile,0,2025-03-21 21:00:00,2025-03-21,21,Friday,59,1,5,14,3223,5040,0.0157,340,127,8,low
IG0007403,3,creator,10018,image,Beauty,Home Feed,1,2025-10-12 05:00:00,2025-10-12,5,Sunday,207,8,10,37,8821,11177,0.0234,863,119,9,low
IG0007404,12,creator,13798,image,Travel,Reels Feed,0,2025-02-25 20:00:00,2025-02-25,20,Tuesday,70,0,3,10,4448,6647,0.0125,557,98,5,low
IG0007405,5,creator,10739,image,Comedy,External,0,2025-03-17 00:00:00,2025-03-17,0,Monday,473,14,29,79,14096,17835,0.0334,42,150,4,medium
IG0007406,2,brand,22291,reel,Beauty,Explore,0,2025-07-03 01:00:00,2025-07-03,1,Thursday,66,2,2,10,2037,2342,0.0342,561,108,10,medium
IG0007407,7,brand,3551,image,Photography,Hashtags,0,2025-10-28 22:00:00,2025-10-28,22,Tuesday,457,17,36,75,16632,25011,0.0234,346,119,5,low
IG0007408,13,creator,5824,reel,Fashion,Profile,1,2024-12-23 02:00:00,2024-12-23,2,Monday,241,0,12,34,3328,4482,0.064,939,120,11,viral
IG0007409,15,brand,8167,image,Technology,External,0,2024-11-27 06:00:00,2024-11-27,6,Wednesday,693,17,36,96,10812,13790,0.0611,209,129,6,viral
IG0007410,3,creator,10018,carousel,Photography,External,0,2025-09-23 01:00:00,2025-09-23,1,Tuesday,224,11,16,25,5397,6458,0.0427,50,122,8,medium
IG0007411,20,brand,31095,image,Lifestyle,Hashtags,0,2025-07-08 13:00:00,2025-07-08,13,Tuesday,348,13,20,51,17901,26583,0.0163,922,102,4,low
IG0007412,5,brand,10739,image,Lifestyle,Explore,0,2024-12-19 04:00:00,2024-12-19,4,Thursday,147,9,7,20,4643,6821,0.0268,382,110,10,medium
IG0007413,8,creator,15986,carousel,Lifestyle,Hashtags,1,2024-12-06 04:00:00,2024-12-06,4,Friday,284,8,11,35,3644,4258,0.0794,18,147,12,viral
IG0007414,1,creator,9461,carousel,Lifestyle,Hashtags,1,2025-08-27 15:00:00,2025-08-27,15,Wednesday,272,5,14,44,3600,5643,0.0594,4,103,8,viral
IG0007415,8,creator,15986,image,Photography,Profile,0,2025-09-19 14:00:00,2025-09-19,14,Friday,323,4,14,58,4130,5461,0.0731,7,125,11,viral
IG0007416,18,creator,7486,reel,Technology,External,0,2025-02-07 15:00:00,2025-02-07,15,Friday,296,8,14,34,10590,14451,0.0244,833,104,9,medium
IG0007417,20,brand,31095,carousel,Food,Reels Feed,0,2025-08-23 23:00:00,2025-08-23,23,Saturday,97,3,2,15,1753,2614,0.0448,990,123,13,high
IG0007418,16,creator,9696,reel,Lifestyle,Reels Feed,0,2024-11-22 08:00:00,2024-11-22,8,Friday,533,25,42,64,9653,12517,0.053,582,127,7,high
IG0007419,18,creator,7486,reel,Food,External,1,2025-04-02 07:00:00,2025-04-02,7,Wednesday,69,0,4,9,1432,1647,0.0498,86,131,10,high
IG0007420,20,brand,31095,carousel,Technology,Explore,0,2025-11-19 21:00:00,2025-11-19,21,Wednesday,116,0,13,16,5342,8253,0.0176,87,113,7,low
IG0007421,12,creator,13798,image,Technology,Hashtags,0,2025-07-30 01:00:00,2025-07-30,1,Wednesday,368,10,15,67,5408,8076,0.057,981,116,8,viral
IG0007422,13,creator,5824,carousel,Beauty,External,0,2025-08-03 09:00:00,2025-08-03,9,Sunday,91,6,2,5,1834,2192,0.0474,278,113,10,high
IG0007423,13,creator,5824,image,Travel,Reels Feed,1,2025-04-11 17:00:00,2025-04-11,17,Friday,0,23,41,117,16834,19998,0.0091,531,116,15,high
IG0007424,10,creator,4542,carousel,Comedy,Hashtags,0,2025-02-07 17:00:00,2025-02-07,17,Friday,114,1,7,15,6799,10351,0.0132,48,116,11,low
IG0007425,7,creator,3551,reel,Music,Explore,1,2025-07-16 18:00:00,2025-07-16,18,Wednesday,392,18,22,61,8602,11796,0.0418,681,98,6,high
IG0007426,14,brand,3083,image,Comedy,External,1,2025-07-17 04:00:00,2025-07-17,4,Thursday,117,0,12,14,7922,10776,0.0133,288,116,12,low
IG0007427,16,creator,9696,image,Photography,Hashtags,1,2024-11-23 00:00:00,2024-11-23,0,Saturday,114,0,10,19,7147,7903,0.0181,242,132,14,low
IG0007428,15,creator,8167,reel,Music,External,1,2025-04-25 20:00:00,2025-04-25,20,Friday,1461,27,57,258,7292,9007,0.2002,654,104,11,viral
IG0007429,12,creator,13798,image,Technology,External,0,2025-06-22 22:00:00,2025-06-22,22,Sunday,190,3,7,33,5191,6414,0.0363,292,115,7,medium
IG0007430,9,creator,6916,carousel,Comedy,Home Feed,1,2025-01-16 10:00:00,2025-01-16,10,Thursday,232,7,9,37,12478,18962,0.015,592,127,11,low
IG0007431,8,creator,15986,carousel,Fitness,Explore,1,2025-06-17 20:00:00,2025-06-17,20,Tuesday,113,2,5,13,3184,4198,0.0317,236,124,6,medium
IG0007432,18,creator,7486,image,Travel,Reels Feed,1,2025-06-10 10:00:00,2025-06-10,10,Tuesday,235,6,13,27,6010,6722,0.0418,977,117,9,high
IG0007433,18,creator,7486,reel,Comedy,Hashtags,0,2025-09-12 02:00:00,2025-09-12,2,Friday,198,3,12,27,3308,4724,0.0508,296,103,12,high
IG0007434,13,brand,5824,carousel,Travel,Home Feed,0,2025-08-17 02:00:00,2025-08-17,2,Sunday,0,0,2,9,3035,4100,0.0027,708,134,9,medium
IG0007435,18,creator,7486,image,Food,Hashtags,0,2025-06-27 15:00:00,2025-06-27,15,Friday,32,0,3,2,1493,1719,0.0215,410,97,7,low
IG0007436,15,creator,8167,image,Photography,Profile,0,2025-11-15 19:00:00,2025-11-15,19,Saturday,91,3,3,12,2426,3087,0.0353,844,124,9,medium
IG0007437,4,creator,4972,reel,Travel,Explore,1,2025-07-27 14:00:00,2025-07-27,14,Sunday,113,2,9,21,7301,11315,0.0128,679,120,12,low
IG0007438,17,creator,15923,image,Food,Home Feed,1,2025-06-10 12:00:00,2025-06-10,12,Tuesday,99,3,4,16,1404,1746,0.0699,933,97,4,viral
IG0007439,5,brand,10739,carousel,Lifestyle,Reels Feed,1,2024-12-31 09:00:00,2024-12-31,9,Tuesday,0,1,0,0,1744,2638,0.0004,815,120,6,low
IG0007440,16,brand,9696,carousel,Food,External,0,2025-11-16 18:00:00,2025-11-16,18,Sunday,147,3,9,10,7896,10723,0.0158,686,120,11,low
IG0007441,9,creator,6916,carousel,Photography,Explore,0,2025-04-27 09:00:00,2025-04-27,9,Sunday,204,8,8,33,4140,6218,0.0407,860,117,8,medium
IG0007442,10,creator,4542,carousel,Beauty,Reels Feed,0,2025-10-10 15:00:00,2025-10-10,15,Friday,546,17,30,91,9594,13870,0.0493,735,124,8,high
IG0007443,18,creator,7486,carousel,Lifestyle,Explore,1,2024-12-12 05:00:00,2024-12-12,5,Thursday,218,5,7,42,2913,4234,0.0642,531,111,10,viral
IG0007444,17,brand,15923,carousel,Technology,Explore,1,2024-11-30 04:00:00,2024-11-30,4,Saturday,326,5,20,51,4216,5169,0.0778,862,116,12,viral
IG0007445,18,creator,7486,carousel,Fashion,Home Feed,0,2024-11-24 14:00:00,2024-11-24,14,Sunday,350,12,9,52,7255,10981,0.0385,432,120,11,medium
IG0007446,7,creator,3551,carousel,Food,Hashtags,1,2024-11-26 16:00:00,2024-11-26,16,Tuesday,91,3,5,0,2280,2816,0.0352,985,118,16,medium
IG0007447,4,creator,4972,image,Food,Profile,1,2025-09-22 03:00:00,2025-09-22,3,Monday,139,5,9,27,3002,4724,0.0381,824,116,4,medium
IG0007448,5,creator,10739,reel,Travel,Reels Feed,1,2025-07-29 07:00:00,2025-07-29,7,Tuesday,88,5,4,19,2116,2630,0.0441,207,122,6,high
IG0007449,16,brand,9696,image,Technology,Home Feed,0,2025-06-24 11:00:00,2025-06-24,11,Tuesday,742,17,35,118,10870,13932,0.0655,716,121,8,viral
IG0007450,3,brand,10018,image,Comedy,Hashtags,0,2025-11-15 12:00:00,2025-11-15,12,Saturday,236,8,10,36,4116,4861,0.0597,412,114,11,viral
IG0007451,18,creator,7486,image,Fitness,External,1,2025-05-28 08:00:00,2025-05-28,8,Wednesday,311,0,16,39,7367,8322,0.044,889,123,5,high
IG0007452,14,brand,3083,image,Music,Home Feed,0,2025-03-22 14:00:00,2025-03-22,14,Saturday,93,1,4,14,2811,3489,0.0321,437,139,5,medium
IG0007453,15,brand,8167,reel,Food,External,1,2025-07-20 10:00:00,2025-07-20,10,Sunday,121,3,12,19,11158,17256,0.009,385,107,9,low
IG0007454,17,brand,15923,image,Comedy,External,1,2025-01-01 14:00:00,2025-01-01,14,Wednesday,75,3,3,12,2921,4027,0.0231,408,121,5,medium
IG0007455,1,brand,9461,reel,Fitness,Reels Feed,0,2025-01-15 21:00:00,2025-01-15,21,Wednesday,177,2,0,24,3754,4242,0.0479,560,106,8,high
IG0007456,17,brand,15923,carousel,Music,Home Feed,1,2025-02-12 14:00:00,2025-02-12,14,Wednesday,138,4,7,19,3088,3536,0.0475,740,126,3,high
IG0007457,11,creator,9044,carousel,Fashion,Reels Feed,0,2025-06-19 03:00:00,2025-06-19,3,Thursday,157,4,12,25,6397,10032,0.0197,77,114,12,low
IG0007458,17,brand,15923,carousel,Travel,Home Feed,0,2025-08-14 15:00:00,2025-08-14,15,Thursday,42,0,3,6,1469,2220,0.023,803,104,7,medium
IG0007459,14,creator,3083,image,Comedy,Profile,1,2025-08-17 09:00:00,2025-08-17,9,Sunday,57,0,4,9,3637,5368,0.013,699,131,5,low
IG0007460,20,creator,31095,carousel,Travel,Profile,0,2025-09-15 01:00:00,2025-09-15,1,Monday,89,4,6,13,2644,4148,0.027,841,126,4,medium
IG0007461,19,creator,3447,image,Music,Reels Feed,1,2025-02-22 11:00:00,2025-02-22,11,Saturday,89,1,0,16,2768,4263,0.0249,527,140,6,medium
IG0007462,7,brand,3551,image,Beauty,Reels Feed,0,2025-08-18 07:00:00,2025-08-18,7,Monday,104,4,7,17,5903,7680,0.0172,285,141,4,low
IG0007463,13,creator,5824,carousel,Food,Profile,0,2025-02-28 20:00:00,2025-02-28,20,Friday,98,3,4,11,3576,4108,0.0282,373,119,6,medium
IG0007464,18,brand,7486,image,Lifestyle,Reels Feed,0,2025-02-20 23:00:00,2025-02-20,23,Thursday,89,1,8,10,1419,1685,0.0641,453,106,11,viral
IG0007465,14,creator,3083,image,Fitness,Profile,0,2025-10-13 21:00:00,2025-10-13,21,Monday,259,8,5,44,3345,4679,0.0675,270,108,11,viral
IG0007466,1,creator,9461,image,Technology,Explore,0,2025-04-28 16:00:00,2025-04-28,16,Monday,416,17,15,59,6277,7438,0.0682,790,116,8,viral
IG0007467,7,creator,3551,reel,Photography,Home Feed,1,2025-07-31 23:00:00,2025-07-31,23,Thursday,126,2,2,25,3455,4076,0.038,854,128,12,medium
IG0007468,8,creator,15986,carousel,Food,External,0,2025-01-25 04:00:00,2025-01-25,4,Saturday,169,7,9,28,6768,8589,0.0248,580,145,9,low
IG0007469,18,creator,7486,image,Lifestyle,Profile,0,2025-01-23 18:00:00,2025-01-23,18,Thursday,54,6,0,9,1425,2019,0.0342,633,113,4,low
IG0007470,9,creator,6916,carousel,Photography,Home Feed,0,2025-02-12 10:00:00,2025-02-12,10,Wednesday,716,22,32,104,24047,30448,0.0287,112,119,8,medium
IG0007471,1,creator,9461,image,Comedy,Profile,0,2025-03-15 16:00:00,2025-03-15,16,Saturday,207,4,4,0,3095,4149,0.0518,771,132,10,viral
IG0007472,17,brand,15923,image,Photography,Explore,0,2025-09-23 23:00:00,2025-09-23,23,Tuesday,163,3,11,29,2638,4082,0.0505,467,128,7,high
IG0007473,19,creator,3447,carousel,Fashion,Reels Feed,0,2025-09-13 05:00:00,2025-09-13,5,Saturday,45,2,2,3,1663,2428,0.0214,273,129,5,low
IG0007474,6,creator,10034,image,Food,External,0,2025-01-26 11:00:00,2025-01-26,11,Sunday,207,3,12,28,7113,7868,0.0318,613,122,5,medium
IG0007475,3,creator,10018,reel,Travel,Explore,0,2025-10-03 06:00:00,2025-10-03,6,Friday,38,2,1,6,1287,1453,0.0323,116,98,9,medium
IG0007476,5,creator,10739,carousel,Beauty,External,0,2025-09-06 15:00:00,2025-09-06,15,Saturday,185,8,9,31,2732,3358,0.0694,67,135,10,viral
IG0007477,2,brand,22291,image,Technology,Home Feed,0,2025-02-26 02:00:00,2025-02-26,2,Wednesday,174,3,9,23,5496,7072,0.0296,15,114,2,medium
IG0007478,20,creator,31095,carousel,Travel,External,1,2025-11-13 11:00:00,2025-11-13,11,Thursday,198,8,11,28,2751,4155,0.059,979,111,7,viral
IG0007479,4,creator,4972,image,Lifestyle,Hashtags,0,2025-05-11 07:00:00,2025-05-11,7,Sunday,226,2,14,31,5858,7605,0.0359,428,125,6,medium
IG0007480,10,creator,4542,carousel,Food,Hashtags,1,2025-04-04 02:00:00,2025-04-04,2,Friday,59,1,4,8,2751,3568,0.0202,922,126,7,low
IG0007481,10,brand,4542,image,Beauty,Home Feed,1,2025-02-01 14:00:00,2025-02-01,14,Saturday,242,11,9,38,4083,6419,0.0467,754,105,2,high
IG0007482,11,creator,9044,carousel,Photography,Hashtags,1,2025-03-12 20:00:00,2025-03-12,20,Wednesday,189,11,8,33,4080,5993,0.0402,14,115,6,medium
IG0007483,16,creator,9696,carousel,Food,Home Feed,0,2025-07-26 05:00:00,2025-07-26,5,Saturday,431,0,15,66,7415,9791,0.0523,973,122,6,high
IG0007484,17,creator,15923,carousel,Photography,Profile,0,2025-08-23 07:00:00,2025-08-23,7,Saturday,81,5,4,14,4107,6001,0.0173,116,113,10,low
IG0007485,16,brand,9696,carousel,Comedy,External,0,2025-06-23 11:00:00,2025-06-23,11,Monday,847,30,35,101,13149,18859,0.0537,1000,116,5,high
IG0007486,7,brand,3551,image,Fashion,Reels Feed,0,2025-05-31 12:00:00,2025-05-31,12,Saturday,304,7,14,50,9102,13671,0.0274,980,116,10,medium
IG0007487,16,creator,9696,image,Music,Explore,1,2025-10-01 20:00:00,2025-10-01,20,Wednesday,107,5,2,12,2842,3571,0.0353,981,109,7,medium
IG0007488,3,creator,10018,carousel,Food,Reels Feed,1,2024-11-29 16:00:00,2024-11-29,16,Friday,417,13,19,66,5368,6716,0.0767,574,128,7,viral
IG0007489,16,creator,9696,image,Lifestyle,Explore,1,2025-06-16 16:00:00,2025-06-16,16,Monday,101,3,7,10,2941,3610,0.0335,837,128,7,medium
IG0007490,8,creator,15986,reel,Photography,External,1,2025-05-17 21:00:00,2025-05-17,21,Saturday,330,10,16,38,7074,8481,0.0465,202,129,7,high
IG0007491,12,creator,13798,reel,Travel,Home Feed,1,2025-04-19 13:00:00,2025-04-19,13,Saturday,132,0,11,23,3556,4663,0.0356,150,119,8,medium
IG0007492,3,creator,10018,image,Comedy,External,1,2025-02-22 15:00:00,2025-02-22,15,Saturday,18,1,3,0,1056,1257,0.0175,202,111,10,low
IG0007493,17,creator,15923,carousel,Lifestyle,External,1,2025-03-02 10:00:00,2025-03-02,10,Sunday,752,24,41,106,9846,15675,0.0589,787,126,10,viral
IG0007494,18,brand,7486,carousel,Technology,Home Feed,0,2025-01-10 05:00:00,2025-01-10,5,Friday,103,0,4,13,2401,3704,0.0324,816,116,6,medium
IG0007495,11,creator,9044,carousel,Music,External,1,2025-11-12 09:00:00,2025-11-12,9,Wednesday,356,8,23,65,4634,6915,0.0654,233,146,8,viral
IG0007496,4,brand,4972,image,Comedy,Hashtags,0,2025-10-24 06:00:00,2025-10-24,6,Friday,238,7,12,36,8946,11583,0.0253,488,145,9,low
IG0007497,16,creator,9696,carousel,Fashion,Explore,0,2025-04-12 22:00:00,2025-04-12,22,Saturday,136,3,5,22,2514,3397,0.0489,607,127,7,high
IG0007498,17,brand,15923,image,Music,External,1,2025-07-09 08:00:00,2025-07-09,8,Wednesday,358,7,15,59,4668,5279,0.0832,99,112,9,viral
IG0007499,9,brand,6916,carousel,Photography,Reels Feed,0,2025-01-27 21:00:00,2025-01-27,21,Monday,49,1,0,9,4213,6516,0.0091,468,123,7,low
IG0007500,6,creator,10034,reel,Lifestyle,Explore,0,2025-06-20 09:00:00,2025-06-20,9,Friday,250,9,14,40,6141,8542,0.0366,561,132,11,medium
IG0007501,20,creator,31095,reel,Technology,Profile,0,2024-12-14 11:00:00,2024-12-14,11,Saturday,0,0,12,63,1256,1591,0.0471,861,121,5,viral
IG0007502,2,brand,22291,image,Fitness,External,0,2025-07-05 18:00:00,2025-07-05,18,Saturday,673,16,48,96,8981,13613,0.0612,749,131,9,viral
IG0007503,9,brand,6916,carousel,Fashion,Home Feed,1,2025-03-16 11:00:00,2025-03-16,11,Sunday,181,1,10,21,15985,23370,0.0091,442,127,10,low
IG0007504,6,brand,10034,carousel,Beauty,Reels Feed,1,2024-11-29 18:00:00,2024-11-29,18,Friday,125,4,5,29,4407,4975,0.0328,816,118,9,medium
IG0007505,3,creator,10018,image,Photography,Reels Feed,0,2024-12-30 14:00:00,2024-12-30,14,Monday,46,0,1,1,1770,2354,0.0204,843,117,7,low
IG0007506,20,creator,31095,image,Fitness,Explore,1,2025-06-27 19:00:00,2025-06-27,19,Friday,50,2,1,7,3551,4215,0.0142,160,142,6,low
IG0007507,6,creator,10034,reel,Food,Explore,1,2025-04-21 05:00:00,2025-04-21,5,Monday,126,4,7,26,2566,4100,0.0398,502,130,9,medium
IG0007508,7,creator,3551,carousel,Technology,Hashtags,0,2024-12-10 14:00:00,2024-12-10,14,Tuesday,286,8,19,49,8435,10042,0.036,743,116,8,medium
IG0007509,1,brand,9461,reel,Travel,Reels Feed,0,2025-01-12 19:00:00,2025-01-12,19,Sunday,225,7,3,27,5835,9275,0.0282,677,122,13,medium
IG0007510,1,brand,9461,reel,Beauty,Explore,0,2025-01-10 15:00:00,2025-01-10,15,Friday,2137,63,107,327,26813,30533,0.0863,244,100,8,viral
IG0007511,5,creator,10739,image,Lifestyle,External,0,2025-06-07 01:00:00,2025-06-07,1,Saturday,70,4,2,12,1929,2407,0.0366,40,96,5,medium
IG0007512,6,creator,10034,image,Technology,Home Feed,0,2025-04-25 22:00:00,2025-04-25,22,Friday,111,5,4,18,1577,2024,0.0682,102,101,7,viral
IG0007513,13,creator,5824,carousel,Music,External,0,2025-11-04 17:00:00,2025-11-04,17,Tuesday,766,23,39,118,13573,17346,0.0545,923,112,15,high
IG0007514,2,creator,22291,carousel,Comedy,Home Feed,0,2025-02-11 20:00:00,2025-02-11,20,Tuesday,224,8,11,24,3592,4343,0.0615,230,125,10,viral
IG0007515,15,brand,8167,reel,Music,Explore,0,2024-11-30 04:00:00,2024-11-30,4,Saturday,53,0,3,7,2413,3062,0.0206,909,120,7,low
IG0007516,15,creator,8167,carousel,Music,External,1,2025-01-02 07:00:00,2025-01-02,7,Thursday,141,3,15,23,4443,5575,0.0326,942,136,13,medium
IG0007517,13,creator,5824,carousel,Food,External,1,2025-09-09 10:00:00,2025-09-09,10,Tuesday,1156,39,51,151,14479,16125,0.0866,820,120,9,viral
IG0007518,14,creator,3083,carousel,Fashion,Hashtags,1,2025-09-04 14:00:00,2025-09-04,14,Thursday,249,5,4,27,3757,4139,0.0689,622,134,8,viral
IG0007519,7,creator,3551,carousel,Travel,Hashtags,1,2024-11-21 04:00:00,2024-11-21,4,Thursday,204,3,9,24,3604,5206,0.0461,513,110,5,high
IG0007520,14,creator,3083,image,Beauty,Explore,1,2025-04-02 13:00:00,2025-04-02,13,Wednesday,546,13,31,85,7852,12388,0.0545,915,127,7,high
IG0007521,10,creator,4542,carousel,Fashion,Explore,0,2025-03-21 09:00:00,2025-03-21,9,Friday,113,9,10,22,1772,2830,0.0544,271,118,8,high
IG0007522,17,creator,15923,carousel,Technology,Profile,1,2025-08-30 05:00:00,2025-08-30,5,Saturday,277,0,19,30,4311,5642,0.0578,181,116,4,viral
